,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontage_missing
0,-0.8725627562389217,-2.64996410393756,0.4603197354510445,0.11076257401933393,,-0.7441390104431813,-0.13346122137498723,-0.287437757757787,1,-0.6145361009826055,-2.183908716722714,0.2647486235174777,-0.383246610083598,-0.7951514718918303,0.38174271465157283,-0.34007744370479875,-1.156379772566711,-0.5274059962042568,1,1.0150239971039334,1.0359627411604113,-0.6659605794111716,-0.5707501337786359,-0.6667076096895396,0.2713903573695292,-0.7542332092117637,,,,,0.05342846486215696,,0.6042928034046681,-0.6729225944154361,-0.4000169401417593,1,-1.1604818761969837,1,1,-0.6899289437659982,-0.7951632272572445,-0.12024172373467248,-1.1792561098788565,-0.8199643654586394,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,-1.0624645274102333,-0.21145358120204893,-0.7546347684331155,-0.934129784145668,0.2677072276600576,-0.9512264882332893,-1.0083335457279203,0.5501973123458809,-0.8019420226697399,-1.02685765142659,1.202535578749403,0.26254202292023265,0.2656180542458805,0.2943099504521044,0.36517949153435314,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,1.8827091798433468,0,-0.08768781151769862,-0.11910970152371092,1.6452097110066422,-0.26320100537006524,-0.1750206082155599,0
1,-0.8725627562389217,0.3495784753331196,0.5057327237447484,0.3758498455654221,,1.1759237521075927,-0.13346122137498723,-0.2562395792861332,1,-0.6145361009826055,0.21038943543089095,0.2647486235174777,-0.383246610083598,-0.07183611428306244,0.38174271465157283,-0.4394396746051405,-1.3017403340361813,1.8345963180847484,1,-0.9571139627525831,-1.0059109463150073,0.5587995447767578,0.027026573743833614,-0.6667076096895396,0.2713903573695292,-0.7542332092117637,,,,,1.0513627056519812,,-0.2886528311122454,-0.3650321815834059,0.6192393486341805,1,-1.1604818761969837,1,1,0.4305110528173652,-0.7951632272572445,-0.12024172373467248,-0.3549658460478854,-0.8199643654586394,-0.24106103579929677,-1.0260408358133,1.2275853765130371,0.1637791168735145,-0.21145358120204893,0.5388345977032222,-0.31868326571034533,0.2677072276600576,-0.9512264882332893,-1.0083335457279203,0.5501973123458809,-0.8019420226697399,-1.02685765142659,-0.7531882552892905,0.26254202292023265,0.2656180542458805,0.2943099504521044,2.3844001939423194,-0.16095028636299968,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,1,25.11630878970446,-0.11910970152371092,1.6452097110066422,-0.26320100537006524,-0.1750206082155599,0
2,0.07337496353744775,0.3495784753331196,0.1878418056888209,0.33205281809259013,,1.1759237521075927,-0.13346122137498723,-0.287437757757787,1,0.12121486024079636,0.21038943543089095,0.2647486235174777,1.371769778902884,-0.7951514718918303,-0.5171998069472914,0.8522693270993021,0.6364004855567529,-0.5274059962042568,1,1.0150239971039334,1.0359627411604113,-0.6659605794111716,-0.5707501337786359,-0.6667076096895396,0.2713903573695292,1.1020568321488875,,,,,0.7618521127195487,,-0.2886528311122454,-0.9740213069644068,-0.2951270312296939,1,-0.5569229420487436,1,1,-0.6071250641108766,0.8112388630504671,-0.12024172373467248,0.2161359533731108,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,1.2275853765130371,0.1637791168735145,-0.21145358120204893,-0.7546347684331155,-0.31868326571034533,0.2677072276600576,0.6004949339126351,0.6488900678886992,0.5501973123458809,1.4388911890007292,0.31172464418307205,0.04220182075515426,0.26254202292023265,0.2656180542458805,0.2943099504521044,0.9398193752235766,-0.19114656213914713,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,0,-0.08768781151769862,-1.2291107497659541,1.6452097110066422,-0.26320100537006524,-0.1750206082155599,0
3,0.07337496353744775,0.3495784753331196,0.3694937588636366,-0.054002444665644876,,1.1759237521075927,-0.13346122137498723,-0.287437757757787,1,0.12121486024079636,0.21038943543089095,0.2647486235174777,1.371769778902884,-0.07183611428306244,0.38174271465157283,0.8853900707327494,0.6364004855567529,-0.5274059962042568,1,1.0150239971039334,1.0359627411604113,0.5587995447767578,-0.46005074349669706,-0.6667076096895396,0.2713903573695292,1.1020568321488875,,,,,0.34732558192992935,,-0.2886528311122454,-0.5506719893203652,-0.2996874620519577,1,0.9590750866647769,1,1,-0.6123003065893218,0.7585323750660486,-0.12024172373467248,0.16854413675469446,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,1.2275853765130371,0.1637791168735145,-0.21145358120204893,0.5388345977032222,0.29676325272497744,0.2677072276600576,0.6004949339126351,1.201297939094239,0.5501973123458809,1.4388911890007292,0.31172464418307205,-0.013943361083277135,0.26254202292023265,0.2656180542458805,0.2943099504521044,2.1210235805847586,-0.16095028636299968,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,0,-0.08768781151769862,-0.11910970152371092,1.6452097110066422,-0.26320100537006524,-0.1750206082155599,0
4,1.4922815432020018,0.3495784753331196,-1.2199608314160013,-0.5524066039846227,,1.1759237521075927,4.562611341511429,-0.287437757757787,1,1.861893963622991,0.21038943543089095,0.7104404691596802,-0.383246610083598,1.3747946009344731,-0.5171998069472914,0.686665608932066,0.34567936261781274,-0.5274059962042568,1,-0.6032166781527792,-0.44667825627574353,-0.6659605794111716,-0.5707501337786359,0.8714420693396584,0.2713903573695292,1.1020568321488875,,,,,-0.3961902590101814,,-0.2886528311122454,1.0182107760663768,0.5075087934887196,1,0.9590750866647769,1,1,0.30371761209546033,-0.7951632272572445,-0.12024172373467248,-0.4482458066199815,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,-1.0624645274102333,-0.21145358120204893,0.5388345977032222,-0.934129784145668,0.2677072276600576,-0.9512264882332893,-1.0083335457279203,0.5501973123458809,0.31847458316549465,0.31172464418307205,0.15449218443201704,0.26254202292023265,0.2656180542458805,0.2943099504521044,-0.7521758378613592,0.533564056488392,-0.3593249004055313,-0.11633928614822256,2.3132926866523285,0,-0.08768781151769862,-1.9691114485941161,1.6452097110066422,-0.26320100537006524,-0.1750206082155599,0
5,0.07337496353744775,0.3495784753331196,0.23325479398252483,-0.051797559987378734,,1.1759237521075927,-0.13346122137498723,-0.2562395792861332,1,0.12121486024079636,0.21038943543089095,0.2647486235174777,1.371769778902884,-0.07183611428306244,-0.5171998069472914,0.7197863525655132,0.44258640359745943,-0.5274059962042568,1,-0.6032166781527792,-0.44667825627574353,-0.6659605794111716,-0.5707501337786359,-0.6667076096895396,0.2713903573695292,1.1020568321488875,,,,,-0.9730181828073765,,-0.2886528311122454,0.44318015210067335,-0.6713625740664503,1,-0.5569229420487436,1,1,-1.0340825685825972,1.2489318719645512,-0.12024172373467248,0.2656314426562638,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,1.2275853765130371,0.1637791168735145,-0.21145358120204893,-0.7546347684331155,0.29676325272497744,0.2677072276600576,0.6004949339126351,0.6488900678886992,0.5501973123458809,1.4388911890007292,0.31172464418307205,-0.15430631567935563,0.26254202292023265,0.2656180542458805,0.2943099504521044,0.5008583529609754,0.5637603322645395,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,0,-0.08768781151769862,-0.859110400351873,1.6452097110066422,-0.26320100537006524,-0.1750206082155599,0
6,-0.8725627562389217,0.3495784753331196,-0.1300491123671067,-0.2542460622645425,,1.1759237521075927,-0.13346122137498723,-0.287437757757787,1,0.12121486024079636,0.21038943543089095,0.2647486235174777,-0.383246610083598,-0.07183611428306244,1.280685236250437,0.686665608932066,1.072482169965163,-0.5274059962042568,1,-0.6032166781527792,-0.44667825627574353,-0.6659605794111716,-0.5707501337786359,-0.6667076096895396,-1.0888431038046027,1.1020568321488875,,,,,1.0776818504640204,,-0.2886528311122454,-0.7566868979065031,0.2521246674419516,1,0.9590750866647769,1,1,0.06306883684776333,-0.7951632272572445,-0.12024172373467248,-0.6252873644404903,1.1078101491462133,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,-0.7546347684331155,-0.31868326571034533,0.2677072276600576,-0.9512264882332893,-1.0083335457279203,0.5501973123458809,1.4388911890007292,0.31172464418307205,-0.24788161874340794,0.26254202292023265,0.2656180542458805,0.2943099504521044,3.1027000485538485,-0.38742235468410563,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,1,0.9204720525311878,-1.2291107497659541,1.6452097110066422,-0.26320100537006524,-0.1750206082155599,1
7,0.07337496353744775,0.3495784753331196,-0.31170106554192245,-0.2119523652541647,,1.1759237521075927,-0.13346122137498723,-0.287437757757787,1,0.12121486024079636,0.21038943543089095,0.2647486235174777,1.371769778902884,-0.07183611428306244,-0.5171998069472914,0.8853900707327494,0.6364004855567529,-0.5274059962042568,1,1.0150239971039334,1.0359627411604113,-0.6659605794111716,-0.5707501337786359,-0.6667076096895396,0.2713903573695292,1.1020568321488875,,,,,-0.9730181828073765,,-0.2886528311122454,0.5020415545538556,-0.6120769733770219,1,-0.5569229420487436,1,1,-0.9668044163628109,0.7539492021978383,-0.12024172373467248,-0.09606636364370046,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,1.2275853765130371,0.1637791168735145,-0.21145358120204893,-0.7546347684331155,0.29676325272497744,0.2677072276600576,0.6004949339126351,1.201297939094239,0.5501973123458809,1.4388911890007292,0.31172464418307205,-0.3742082778798786,0.26254202292023265,0.2656180542458805,0.2943099504521044,-0.7521758378613592,0.42787709127187584,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,0,-0.08768781151769862,-0.489110050937792,1.6452097110066422,-0.26320100537006524,-0.1750206082155599,0
8,-0.8725627562389217,0.3495784753331196,0.6873846769195642,-0.03415848256124962,,-0.7441390104431813,-0.13346122137498723,-0.287437757757787,1,0.12121486024079636,0.21038943543089095,0.2647486235174777,-0.383246610083598,0.6514792433257054,-0.5171998069472914,0.6204241216651715,0.24877232163816604,-0.5274059962042568,1,-0.6032166781527792,-0.44667825627574353,-0.6659605794111716,-0.5707501337786359,-0.6667076096895396,0.2713903573695292,1.1020568321488875,,,,,0.42408975429837736,,-0.2886528311122454,0.21679014266535707,0.5531131017113566,1,-0.5569229420487436,1,1,0.46156250768803575,-0.7951632272572445,-0.12024172373467248,-0.33212177407104554,1.1078101491462133,-0.24106103579929677,-1.0260408358133,1.2275853765130371,-1.0624645274102333,-0.21145358120204893,0.5388345977032222,-0.934129784145668,0.2677072276600576,0.6004949339126351,-0.45592567452238053,0.5501973123458809,-0.8019420226697399,0.31172464418307205,0.15449218443201704,0.26254202292023265,0.2656180542458805,0.2943099504521044,0.7801971853099035,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,0,-0.08768781151769862,-1.599111099180035,1.6452097110066422,-0.26320100537006524,-0.1750206082155599,0
9,-0.8725627562389217,0.3495784753331196,0.0061898525140051276,-0.21215280931582525,,-0.7441390104431813,-0.13346122137498723,-0.2562395792861332,1,-0.6145361009826055,0.21038943543089095,0.2647486235174777,-0.383246610083598,-1.518466829500598,-0.5171998069472914,-0.04199075100377351,-0.720298088158301,-0.5274059962042568,1,-0.036347938616745165,-0.25752602288011023,-0.6659605794111716,-0.5707501337786359,-0.6667076096895396,0.2713903573695292,-0.7542332092117637,,,,,0.7903645195992579,,0.19502605425108271,-1.28417561989079,-0.4000169401417593,1,-1.1604818761969837,1,1,-0.7261556411151139,-0.7951632272572445,-0.12024172373467248,-1.2059075271851698,1.1078101491462133,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,-1.0624645274102333,-0.21145358120204893,-0.7546347684331155,-1.5495763025809908,0.2677072276600576,-0.9512264882332893,-1.0083335457279203,0.5501973123458809,1.4388911890007292,0.31172464418307205,0.24338872234286676,0.26254202292023265,0.2656180542458805,0.2943099504521044,1.1632904411027192,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,0,-0.08768781151769862,-0.859110400351873,1.6452097110066422,-0.26320100537006524,-0.1750206082155599,0
